Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
           Татьяна Ивановна просто совершала чудеса: зная наклонности своего милашки иметь все в порядочном виде, она достала где-то подсвечники из накладного серебра и серебряную сахарницу; у Ферапонта Григорьича выпросила, на свое собственное имя, совершенно новенький судок для водки и у одной знакомой достала гирную и прекрасную скатерть и дюжины полторы салфеток.  [А. Ф. Писемский. Сергей Петрович Хозаров и Мари Ступицына (1851)]  [омонимия не снята]  ←…→"	1	гир	cDent	n
гистамин	57	autre	#г ги ис ст та ам ми ин н#	-3.011740903033969	0	0	c	0	0.1338043178798496	0.306061276605918	0.710485823906119	0.43880373046239	3	d	a	I	1	m	0	0	0	гистаминовый	"Е. Зорян. Препарат XXI века (1999) // «Здоровье», 1999.03.15   [омонимия не снята]  Все примеры (1)
           К сожалению, первые из этих средств не били точно в цель ― воздействовали и на гистаминовые, и на серотониновые, и на ацетилхолиновые рецепторы.  [Е. Зорян. Препарат XXI века (1999) // «Здоровье», 1999.03.15]  [омонимия не снята]  ←…→"	1	гистамин	cDent	Ov
гитара	8160	autre	#г ги ит та ар ра а#	-0.5819938210461884	0	0	c	0	0.272982135689532	0.3084644976515069	0.6967534836200133	0.5112488978378573	3	ad	a	II	1	f	0	0	0	гитарский	"А. А. Штейнберг. Путь-дорога (1952)   [омонимия не снята]  Все примеры (1)
           Где-то там, в лесах, за Брянском,  Запевают вдалеке На цыганском, на гигантском,  На гитарском языке.  [А. А. Штейнберг. Путь-дорога (1952)]  [омонимия не снята]  ←…→"	1	гитар	cDent	sk
гладиолус	386	autre	#г гл ла ад ди ио ол лу ус с#	-0.6972096376287853	0	0	c	0	0.1826999540540222	0.4050651716167589	0.6588316285685292	0.3317983677893456	4	ad	a	I	1	m	0	0	0	гладиолусный	"Воронежские гладиолусы (2003) // «Криминальная хроника», 2003.07.08   [омонимия не снята]  Все примеры (1)
           Первое время сотни горожан и впрямь разжились приличными деньгами, принося в гладиолусную фирму все новые и новые луковицы.  [Воронежские гладиолусы (2003) // «Криминальная хроника», 2003.07.08]  [омонимия не снята]  ←…→"	1	гладиолус	cDent	n
гладиолус	386	autre	#г гл ла ад ди ио ол лу ус с#	-0.6972096376287853	0	0	c	0	0.1826999540540222	0.4050651716167589	0.6588316285685292	0.3317983677893456	4	ad	a	I	1	m	0	0	supp	гладиоловый	"Л. А. Алексеева. «Всех дел не переделаешь...» (1964)   [омонимия не снята]  Все примеры (1)
           И вспыхнула магнезия,  Поймала блеском голову Холодную в гробу, ― Но ты, моя поэзия,  Не в раме гладиоловой,  Не желтый блик на лбу, ―  [Л. А. Алексеева. «Всех дел не переделаешь...» (1964)]  [омонимия не снята]  ←…→"	1	гладиол	cDent	Ov
гном	1486	autre	#г гн но ом м#	-0.8134136829217078	0	h	0	0	0.4251208889044433	0.6496877068624596	0.3502564018313325	0.3146851472260042	1	d	a	I	1	m	0	0	0	гномный	"К. Д. Бальмонт. Заклятие [Danses macabres] (1903)   [омонимия не снята]  Все примеры (1)
           Я темный дух, я гномный царь,  Минута не долга.  [К. Д. Бальмонт. Заклятие [Danses macabres] (1903)]  [омонимия не снята]  ←…→"	1	гном	cLab	n
гном	1486	autre	#г гн но ом м#	-0.8134136829217078	0	h	0	0	0.4251208889044433	0.6496877068624596	0.3502564018313325	0.3146851472260042	1	d	a	I	1	m	0	0	0	гномский	"Максим Горцакалян. Москва толкиенутая (1997) // «Столица», 1997.08.26   [омонимия не снята]  Все примеры (1)
           Иду я в Серебристую Гавань к Сирдану-корабелу и светлому королю Гиль-Гэладу, потому что им, сказывают, нужны умелые гномские руки, а я всегда не прочь пообщаться с эльфами: и научиться можно многому, и песни их чудесные послушать.  [Максим Горцакалян. Москва толкиенутая (1997) // «Столица», 1997.08.26]  [омонимия не снята]  ←…→"	1	гном	cLab	sk
